id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_9129,"David Bowie","Dimension: 70x100 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",290EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_9128,"David Bowie","Dimension: 60x80 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",190EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,190EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_9127,"David Bowie","Dimension: 50x70 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70cm&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",130EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130EUR,new,staging,,,,,8,default,"dimension:50x70cm/60x80-cm-en/70x100cm:50x70 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_9126,"David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_9104,"Affiche d'Art - David Bowie","Dimension: 70x100 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=non-encadre,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",290EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_9103,"Affiche d'Art - David Bowie","Dimension: 60x80 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=non-encadre,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",190EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,190EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_9102,"Affiche d'Art - David Bowie","Dimension: 50x70 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70-cm&attribute_pa_encadrement=non-encadre,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",130EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130EUR,new,published,,,,,8,default,"dimension:50x70 cm/60x80 cm/70x100 cm:50x70 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_9101,"Affiche d'Art - David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_9125,"David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-oak,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_9124,"David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-2.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100cm&attribute_pa_encadrement=under-wood-frame-white,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:70x100 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_9123,"David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_9100,"Affiche d'Art - David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
wc_post_id_9099,"Affiche d'Art - David Bowie","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-2.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-blanc,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Blanc"
wc_post_id_9098,"Affiche d'Art - David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_9122,"David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-oak,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_9121,"David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-2.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-white,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_9120,"David Bowie","Dimension: 50x70 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70cm&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",230EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,230EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:50x70 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_9119,"David Bowie","Dimension: 50x70 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70cm&attribute_pa_encadrement=under-wood-frame-oak,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",230EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,230EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:50x70 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_9118,"David Bowie","Dimension: 50x70 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-2.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70cm&attribute_pa_encadrement=under-wood-frame-white,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",230EUR,in stock,wc_post_id_9105,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,230EUR,new,staging,,,,,8,,"dimension:50x70cm/60x80-cm-en/70x100cm:50x70 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_9097,"Affiche d'Art - David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
wc_post_id_9096,"Affiche d'Art - David Bowie","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-2.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-blanc,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",300EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Blanc"
wc_post_id_9095,"Affiche d'Art - David Bowie","Dimension: 50x70 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-3.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",230EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,230EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:50x70 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_9094,"Affiche d'Art - David Bowie","Dimension: 50x70 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-7.jpg,http://amaury-dubois.local/shop/david-bowie/?attribute_pa_dimension=50x70-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Affiche d'Art, Reproduction de Tableaux, Street Art &amp; Pop Art","Amaury Dubois - Shop",230EUR,in stock,wc_post_id_9092,,"http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie-pink-icone-fine-art-6.jpg,http://amaury-dubois.local/wp-content/uploads/2020/10/bowie2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,230EUR,new,published,,,,,8,,"dimension:50x70 cm/60x80 cm/70x100 cm:50x70 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
